step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
1601,159121,1601,0.00593723494484891,1.0,1.0,3.8901834390645362,0.0,0.35294117647058826
1602,159234,1602,0.037466655711269115,0.0,0.98989898989899,,,
1603,159267,1603,0.004999333600976428,1.0,1.0,,,
1604,159452,1604,0.019037053205876876,0.0,0.99375,,,
1605,159525,1605,0.025019020628139724,0.0,0.9836065573770492,,,
1606,159598,1606,0.02114450871263553,1.0,1.0,,,
1607,159671,1607,0.008361761946529276,1.0,1.0,,,
1608,159832,1608,0.05908418784852048,0.0,0.9791666666666666,,,
1609,160017,1609,0.12902853190515745,0.0,0.9702380952380952,3.626866016264569,0.0,0.2857142857142857
1610,160066,1610,0.008658253184600374,1.0,1.0,,,
1611,160187,1611,0.04903557765826115,0.0,0.9911504424778761,,,
1612,160300,1612,0.03375276154649478,1.0,1.0,,,
1613,160365,1613,0.005459413937068449,1.0,1.0,,,
1614,160414,1614,0.003958465650345447,1.0,1.0,,,
1615,160455,1615,0.007535187675166014,1.0,1.0,,,
1616,160504,1616,0.007539427969299778,1.0,1.0,,,
1617,160617,1617,0.08092991239458357,0.0,0.9787234042553191,2.5900024686735534,0.0,0.35294117647058826
1618,160722,1618,0.012092941246334409,1.0,1.0,,,
1619,160875,1619,0.09487727416564598,0.0,0.9859154929577465,,,
1620,160916,1620,0.011811969811719778,1.0,1.0,,,
1621,161021,1621,0.338438962860522,0.0,0.9285714285714286,,,
1622,161102,1622,0.05475602272989155,0.0,0.9714285714285714,,,
1623,161199,1623,0.05817924176387402,0.0,0.987012987012987,,,
1624,161256,1624,0.020729838533673398,1.0,1.0,,,
1625,161345,1625,0.11875944401472582,0.0,0.9615384615384616,2.7912169730707075,0.0,0.3939393939393939
1626,161442,1626,0.12451797246811337,0.0,0.9615384615384616,,,
1627,161531,1627,0.08454241479003187,0.0,0.9714285714285714,,,
1628,161588,1628,0.005351929959290323,1.0,1.0,,,
1629,161677,1629,0.08659921512766756,0.0,0.9605263157894737,,,
1630,161734,1630,0.030281083448915773,0.0,0.975,,,
1631,161767,1631,0.007457645628515782,1.0,1.0,,,
1632,161920,1632,0.03737667241602173,0.0,0.9854014598540146,,,
1633,162137,1633,0.06803378921690074,0.0,0.9853658536585366,3.1634762708675668,0.0,0.4
1634,162218,1634,0.02276312281284978,0.0,0.9803921568627451,,,
1635,162435,1635,0.06756087772877056,0.0,0.9803921568627451,,,
1636,162524,1636,0.0049314331528250935,1.0,1.0,,,
1637,162637,1637,0.04859939341099229,0.0,0.9891304347826086,,,
1638,162678,1638,0.014858546319966921,1.0,1.0,,,
1639,162807,1639,0.07406890467591125,0.0,0.981651376146789,,,
1640,162856,1640,0.003295026205117087,1.0,1.0,,,
1641,162929,1641,0.042800039799342354,0.0,0.9830508474576272,4.01985841186073,0.0,0.34579439252336447
1642,162986,1642,0.03314491336818765,1.0,1.0,,,
1643,163067,1643,0.07777204411882767,0.0,0.9855072463768116,,,
1644,163148,1644,0.015187622576978494,1.0,1.0,,,
1645,163261,1645,0.037433465815041804,0.0,0.989247311827957,,,
1646,163318,1646,0.015691710347964044,1.0,1.0,,,
1647,163415,1647,0.05440515653279229,0.0,0.9746835443037974,,,
1648,163488,1648,0.008261591248028234,1.0,1.0,,,
1649,163553,1649,0.06380510305049879,0.0,0.9824561403508771,2.268599141719867,0.0,0.5434782608695652
1650,163634,1650,0.025256875864124284,0.0,0.9864864864864865,,,
1651,163795,1651,0.10014663094398638,0.0,0.9675324675324676,,,
1652,163956,1652,0.047492879230672885,0.0,0.9795918367346939,,,
1653,164125,1653,0.037935770472423115,0.0,0.987012987012987,,,
1654,164278,1654,0.024340741646090912,1.0,1.0,,,
1655,164319,1655,0.018237722204820728,1.0,1.0,,,
1656,164392,1656,0.01585615071624869,1.0,1.0,,,
1657,164449,1657,0.011284929850059444,1.0,1.0,1.6369553587671328,0.0,0.6206896551724138
1658,164706,1658,0.09215312606395074,0.0,0.9748953974895398,,,
1659,164811,1659,0.046450056070317776,0.0,0.9767441860465116,,,
1660,164892,1660,0.13240249999281362,0.0,0.9850746268656716,,,
1661,164933,1661,0.0039038854897434022,1.0,1.0,,,
1662,165166,1662,0.11044910677704448,0.0,0.9817351598173516,,,
1663,165239,1663,0.022241834923560855,1.0,1.0,,,
1664,165312,1664,0.04862886677850456,0.0,0.9836065573770492,,,
1665,165369,1665,0.012264027837760521,1.0,1.0,3.967512124240997,0.0,0.3076923076923077
1666,165482,1666,0.03662828923861452,0.0,0.98,,,
1667,165539,1667,0.006564885231917309,1.0,1.0,,,
1668,165620,1668,0.05552681982787169,0.0,0.9701492537313433,,,
1669,165669,1669,0.008676467117002092,1.0,1.0,,,
1670,165742,1670,0.05360835160139455,0.0,0.984375,,,
1671,165847,1671,0.05186980268749415,0.0,0.9743589743589743,,,
1672,165992,1672,0.026882395235131164,1.0,1.0,,,
1673,166097,1673,0.06893265327381375,0.0,0.9634146341463414,2.9257034246379043,0.0,0.18181818181818182
1674,166226,1674,0.055160367234202326,0.0,0.9830508474576272,,,
1675,166315,1675,0.16763307351764414,0.0,0.9605263157894737,,,
1676,166380,1676,0.10597759865657949,0.0,0.9433962264150944,,,
1677,166509,1677,0.029259232285499502,1.0,1.0,,,
1678,166582,1678,0.013946072130265497,1.0,1.0,,,
1679,166671,1679,0.06307045970303721,0.0,0.9710144927536232,,,
1680,166728,1680,0.039261989336220986,0.0,0.9736842105263158,,,
1681,166809,1681,0.022833501459809953,1.0,1.0,3.225833622647529,0.0,0.3888888888888889
1682,166922,1682,0.004149470210653909,1.0,1.0,,,
1683,167019,1683,0.03925215229369311,1.0,1.0,,,
1684,167100,1684,0.019628481919306412,1.0,1.0,,,
1685,167157,1685,0.0038694064448286467,1.0,1.0,,,
1686,167190,1686,0.005681344831449718,1.0,1.0,,,
1687,167311,1687,0.04506452731974749,0.0,0.9911504424778761,,,
1688,167432,1688,0.03745708762961187,1.0,1.0,,,
1689,167641,1689,0.07809099678721279,0.0,0.9743589743589743,2.3625234202935825,0.0,0.23076923076923078
1690,167762,1690,0.028304793034679046,1.0,1.0,,,
1691,167899,1691,0.020615623699777378,1.0,1.0,,,
1692,167988,1692,0.02762349708751368,1.0,1.0,,,
1693,168109,1693,0.020767479421917263,1.0,1.0,,,
1694,168174,1694,0.018532427330623658,1.0,1.0,,,
1695,168231,1695,0.004631103479847312,1.0,1.0,,,
1696,168296,1696,0.012561639718368819,1.0,1.0,,,
1697,168337,1697,0.0050988512370768865,1.0,1.0,3.434395895372924,0.0,0.4375
1698,168514,1698,0.047399914792895896,0.0,0.9939393939393939,,,
1699,168587,1699,0.05076973737877806,0.0,0.9838709677419355,,,
1700,168660,1700,0.008063342882616318,1.0,1.0,,,
1701,168741,1701,0.010394426324397663,1.0,1.0,,,
1702,168814,1702,0.011736877533273278,1.0,1.0,,,
1703,168855,1703,0.1218380940463141,0.0,0.9615384615384616,,,
1704,168912,1704,0.007964667274732691,1.0,1.0,,,
1705,169025,1705,0.028659898806370914,1.0,1.0,4.439584331729181,0.0,0.3125
1706,169098,1706,0.01514071568431369,1.0,1.0,,,
1707,169243,1707,0.024150582080104857,1.0,1.0,,,
1708,169316,1708,0.05006789138820844,0.0,0.9838709677419355,,,
1709,169397,1709,0.03745105664861051,0.0,0.9803921568627451,,,
1710,169462,1710,0.010725921637784692,1.0,1.0,,,
1711,169535,1711,0.016382636205503127,1.0,1.0,,,
1712,169640,1712,0.2669046854746771,0.0,0.9166666666666666,,,
1713,169721,1713,0.023874100939252352,1.0,1.0,2.953727832736874,0.0,0.38461538461538464
1714,169770,1714,0.0066144972279468675,1.0,1.0,,,
1715,169883,1715,0.0025067604337317157,1.0,1.0,,,
1716,169964,1716,0.03666739237956878,0.0,0.9855072463768116,,,
1717,170117,1717,0.12269512754860964,0.0,0.9507042253521126,,,
1718,170246,1718,0.006945132834854384,1.0,1.0,,,
1719,170367,1719,0.018282535392383767,1.0,1.0,,,
1720,170400,1720,0.005156599249816853,1.0,1.0,,,
1721,170537,1721,0.0509804845983739,0.0,0.9915966386554622,4.193135043941737,0.0,0.29411764705882354
1722,170610,1722,0.0802638798087014,0.0,0.95,,,
1723,170659,1723,0.003932253886824135,1.0,1.0,,,
1724,170772,1724,0.02499715786760806,1.0,1.0,,,
1725,170989,1725,0.049852285329700124,0.0,0.9804878048780488,,,
1726,171054,1726,0.009548613230202348,1.0,1.0,,,
1727,171111,1727,0.03819366480343043,1.0,1.0,,,
1728,171224,1728,0.12836055397749857,0.0,0.967741935483871,,,
1729,171417,1729,0.06549700513201132,0.0,0.9849624060150376,2.1761044286885083,0.0,0.3333333333333333
1730,171498,1730,0.005869149403008536,1.0,1.0,,,
1731,171547,1731,0.019185452274994443,1.0,1.0,,,
1732,171668,1732,0.04109715131725608,0.0,0.9908256880733946,,,
1733,171749,1733,0.02043073474934574,1.0,1.0,,,
1734,171902,1734,0.012112840850051772,1.0,1.0,,,
1735,171975,1735,0.007547085437820142,1.0,1.0,,,
1736,172152,1736,0.05912412071381245,0.0,0.9878787878787879,,,
1737,172273,1737,0.07127504526352178,0.0,0.9724770642201835,3.4101943581089253,0.0,0.39325842696629215
1738,172338,1738,0.015494095736219082,1.0,1.0,,,
1739,172523,1739,0.026182658802415253,0.0,0.99375,,,
1740,172700,1740,0.10646068766264172,0.0,0.9700598802395209,,,
1741,172813,1741,0.12591101670943036,0.0,0.9753086419753086,,,
1742,172958,1742,0.02190696334532141,1.0,1.0,,,
1743,173031,1743,0.009908182587355787,1.0,1.0,,,
1744,173136,1744,0.01730661055947359,1.0,1.0,,,
1745,173281,1745,0.04317690475600495,0.0,0.9914529914529915,2.154981505449709,0.0,0.5142857142857142
1746,173338,1746,0.006784094841440346,1.0,1.0,,,
1747,173379,1747,0.012259756137659282,1.0,1.0,,,
1748,173468,1748,0.08016064305688882,0.0,0.9868421052631579,,,
1749,173581,1749,0.0453523227081549,0.0,0.9893617021276596,,,
1750,173678,1750,0.08424052775728925,0.0,0.9736842105263158,,,
1751,173775,1751,0.08122728421912088,0.0,0.9871794871794872,,,
1752,173880,1752,0.016227319545745224,1.0,1.0,,,
1753,173977,1753,0.04448930752585123,1.0,1.0,1.851894025039901,0.0,0.2727272727272727
1754,174010,1754,0.005859123293553203,1.0,1.0,,,
1755,174059,1755,0.004668037799904721,1.0,1.0,,,
1756,174132,1756,0.006031499666570079,1.0,1.0,,,
1757,174389,1757,0.03433507065516108,0.0,0.99581589958159,,,
1758,174550,1758,0.048843723114752984,0.0,0.9795918367346939,,,
1759,174607,1759,0.057796695023820385,0.0,0.9761904761904762,,,
1760,174760,1760,0.06518080777229544,0.0,0.9782608695652174,,,
1761,174841,1761,0.014039754254775908,1.0,1.0,3.5206077058816803,0.0,0.3148148148148148
1762,174914,1762,0.014662912220553038,1.0,1.0,,,
1763,174987,1763,0.004447643833249815,1.0,1.0,,,
1764,175060,1764,0.031050223109119226,0.0,0.9836065573770492,,,
1765,175189,1765,0.08118389050220767,0.0,0.9724770642201835,,,
1766,175246,1766,0.07421472671194253,0.0,0.9782608695652174,,,
1767,175295,1767,0.005603242356665501,1.0,1.0,,,
1768,175464,1768,0.019222353056216213,0.0,0.9935064935064936,,,
1769,175537,1769,0.03230979248003309,0.0,0.9830508474576272,2.334726100114718,0.0,0.44
1770,175690,1770,0.008954075379527263,1.0,1.0,,,
1771,175811,1771,0.08049213441026523,0.0,0.9809523809523809,,,
1772,175844,1772,0.014321440336781137,1.0,1.0,,,
1773,175933,1773,0.0704631182360475,0.0,0.9726027397260274,,,
1774,175974,1774,0.00368310377668189,1.0,1.0,,,
1775,176079,1775,0.02260417704761169,1.0,1.0,,,
1776,176200,1776,0.11757197355804803,0.0,0.9537037037037037,,,
1777,176281,1777,0.019588027500015412,1.0,1.0,2.3438759033954457,0.0,0.5151515151515151
1778,176514,1778,0.050703329660956094,0.0,0.9908675799086758,,,
1779,176635,1779,0.03723010771928663,0.0,0.9910714285714286,,,
1780,176716,1780,0.044812161121095706,0.0,0.9846153846153847,,,
1781,176837,1781,0.14529186634861346,0.0,0.9823008849557522,,,
1782,176926,1782,0.044937023086243734,0.0,0.9857142857142858,,,
1783,176991,1783,0.023059066439177628,1.0,1.0,,,
1784,177096,1784,0.011206591488469723,1.0,1.0,,,
1785,177153,1785,0.0034107759061834737,1.0,1.0,3.7403345481945607,0.0,0.375
1786,177250,1786,0.022331121627604957,0.0,0.9878048780487805,,,
1787,177339,1787,0.0327169996951304,0.0,0.9871794871794872,,,
1788,177412,1788,0.03285201449399209,0.0,0.9811320754716981,,,
1789,177485,1789,0.011961642579975408,1.0,1.0,,,
1790,177566,1790,0.039726408531001955,0.0,0.9857142857142858,,,
1791,177639,1791,0.008235145606993574,1.0,1.0,,,
1792,177696,1792,0.013453188549594697,1.0,1.0,,,
1793,177753,1793,0.05719091413422218,0.0,0.9722222222222222,2.0112571866118127,0.0,0.4
1794,177866,1794,0.0922935653189399,0.0,0.9782608695652174,,,
1795,177987,1795,0.02763917491859194,1.0,1.0,,,
1796,178076,1796,0.0603672178536665,0.0,0.9857142857142858,,,
1797,178165,1797,0.028287800909023355,1.0,1.0,,,
1798,178382,1798,0.057465886242064924,0.0,0.9803921568627451,,,
1799,178415,1799,0.004594672496255327,1.0,1.0,,,
1800,178632,1800,0.09568079547295416,0.0,0.9744897959183674,,,
1801,178681,1801,0.022237101024869983,0.0,0.9655172413793104,4.310001463639151,0.0,0.296875
1802,178778,1802,0.04584900236315487,1.0,1.0,,,
1803,178803,1803,0.003852246421449005,1.0,1.0,,,
1804,178860,1804,0.009388621973127646,1.0,1.0,,,
1805,178965,1805,0.018367470424496123,1.0,1.0,,,
1806,179014,1806,0.023830217295493387,0.0,0.96875,,,
1807,179103,1807,0.0353788120350222,0.0,0.96875,,,
1808,179136,1808,0.006035494612787887,1.0,1.0,,,
1809,179225,1809,0.007758687351313975,1.0,1.0,3.2678523194697044,0.0,0.28
1810,179314,1810,0.04350606514473214,1.0,1.0,,,
1811,179411,1811,0.054211420878404484,0.0,0.987012987012987,,,
1812,179516,1812,0.06726139435686891,0.0,0.9787234042553191,,,
1813,179605,1813,0.004899762006720407,1.0,1.0,,,
1814,179678,1814,0.019590194860581635,1.0,1.0,,,
1815,179759,1815,0.008420680838208369,1.0,1.0,,,
1816,179912,1816,0.19022095867957645,0.0,0.9632352941176471,,,
1817,180073,1817,0.04461592563192649,0.0,0.9861111111111112,2.622352865731809,0.0,0.38095238095238093
1818,180138,1818,0.027551097666114587,1.0,1.0,,,
1819,180179,1819,0.007434962333720577,1.0,1.0,,,
1820,180292,1820,0.03296848615199365,0.0,0.98989898989899,,,
1821,180325,1821,0.15793524267336828,0.0,0.9523809523809523,,,
1822,180510,1822,0.10383089905215298,0.0,0.9761904761904762,,,
1823,180567,1823,0.00850180734987592,1.0,1.0,,,
1824,180688,1824,0.05187341030544717,0.0,0.9908256880733946,,,
1825,180745,1825,0.0038674288347013024,1.0,1.0,3.8481087826017615,0.0,0.39705882352941174
1826,180802,1826,0.0025602999926861362,1.0,1.0,,,
1827,180931,1827,0.012551914986096039,1.0,1.0,,,
1828,180964,1828,0.006810875796900007,1.0,1.0,,,
1829,181037,1829,0.00844260507451668,1.0,1.0,,,
1830,181166,1830,0.026568548496822556,0.0,0.9913793103448276,,,
1831,181239,1831,0.006880765537831116,1.0,1.0,,,
1832,181368,1832,0.030138020831246636,0.0,0.9914529914529915,,,
1833,181417,1833,0.03810366902837443,1.0,1.0,3.2465813818335585,0.0,0.4230769230769231
1834,181498,1834,0.006172895579272294,1.0,1.0,,,
1835,181579,1835,0.020551347093525685,1.0,1.0,,,
1836,181740,1836,0.013819855322031657,1.0,1.0,,,
1837,181789,1837,0.010377535088455118,1.0,1.0,,,
1838,181830,1838,0.0037408625116817974,1.0,1.0,,,
1839,181895,1839,0.08640054888722447,0.0,0.975,,,
1840,181976,1840,0.03348484169187257,0.0,0.9859154929577465,,,
1841,182185,1841,0.03981991117139676,0.0,0.9897435897435898,3.1091302958093436,0.0,0.25
1842,182274,1842,0.03889807194989443,0.0,0.9863013698630136,,,
1843,182339,1843,0.003690771329984273,1.0,1.0,,,
1844,182420,1844,0.00999665733553178,1.0,1.0,,,
1845,182517,1845,0.042239096942821464,0.0,0.9857142857142858,,,
1846,182670,1846,0.04901136001168056,1.0,1.0,,,
1847,182831,1847,0.016418153328846594,1.0,1.0,,,
1848,182976,1848,0.025869971481212818,0.0,0.984,,,
1849,183041,1849,0.03178528924542807,0.0,0.9814814814814815,2.563021232937246,0.0,0.5076923076923077
1850,183082,1850,0.016348326240932864,1.0,1.0,,,
1851,183179,1851,0.03590782675419654,0.0,0.9879518072289156,,,
1852,183308,1852,0.025988630913226313,0.0,0.990990990990991,,,
1853,183357,1853,0.005698033129665749,1.0,1.0,,,
1854,183518,1854,0.05799223386981697,0.0,0.9805194805194806,,,
1855,183591,1855,0.03594650141261095,0.0,0.9818181818181818,,,
1856,183688,1856,0.05890469208853227,0.0,0.9873417721518988,,,
1857,183793,1857,0.017988429131600082,1.0,1.0,2.6413821658686465,0.0,0.31666666666666665
1858,183850,1858,0.06460765863219405,0.0,0.9487179487179487,,,
1859,183947,1859,0.01803747351471554,1.0,1.0,,,
1860,184180,1860,0.04166219870236458,0.0,0.9906103286384976,,,
1861,184317,1861,0.056207007336512176,0.0,0.9833333333333333,,,
1862,184406,1862,0.10915185894796794,0.0,0.9714285714285714,,,
1863,184535,1863,0.07614565087963385,0.0,0.9747899159663865,,,
1864,184648,1864,0.046958977949087,0.0,0.9887640449438202,,,
1865,184889,1865,0.04032581463864518,0.0,0.9954545454545455,2.6059472572513327,0.0,0.29411764705882354
1866,184970,1866,0.050944307506372834,0.0,0.9666666666666667,,,
1867,185179,1867,0.044670070599780974,0.0,0.989010989010989,,,
1868,185324,1868,0.03667892719723038,0.0,0.991869918699187,,,
1869,185413,1869,0.0862147859767861,0.0,0.9868421052631579,,,
1870,185526,1870,0.08159930697623348,0.0,0.9696969696969697,,,
1871,185583,1871,0.024899644059452473,1.0,1.0,,,
1872,185648,1872,0.06035697436128899,0.0,0.9814814814814815,,,
1873,185721,1873,0.019572699782486987,1.0,1.0,2.6427765662640326,0.0,0.4
1874,185842,1874,0.015123447274105743,1.0,1.0,,,
1875,186003,1875,0.0886975227491052,0.0,0.987012987012987,,,
1876,186108,1876,0.27944136744172987,0.0,0.9166666666666666,,,
1877,186165,1877,0.003313507301636349,1.0,1.0,,,
1878,186214,1878,0.006181340431613679,1.0,1.0,,,
1879,186303,1879,0.01592552262547169,1.0,1.0,,,
1880,186432,1880,0.009436497504708706,1.0,1.0,,,
1881,186529,1881,0.034925593796653095,0.0,0.9873417721518988,2.837698727863844,0.0,0.4634146341463415
1882,186674,1882,0.02488332713642919,0.0,0.992,,,
1883,186779,1883,0.0219981817695458,1.0,1.0,,,
1884,186948,1884,0.0219291985085702,0.0,0.9935064935064936,,,
1885,187021,1885,0.029829608078804807,1.0,1.0,,,
1886,187102,1886,0.003122328546635004,1.0,1.0,,,
1887,187159,1887,0.0037249335510183604,1.0,1.0,,,
1888,187216,1888,0.012296434714290934,1.0,1.0,,,
1889,187353,1889,0.033310064934257394,0.0,0.9915966386554622,3.0782738613034493,0.0,0.34615384615384615
1890,187490,1890,0.025406888191328577,0.0,0.9833333333333333,,,
1891,187547,1891,0.0030363756520702515,1.0,1.0,,,
1892,187596,1892,0.014365083323238312,1.0,1.0,,,
1893,187685,1893,0.008629411785749502,1.0,1.0,,,
1894,187726,1894,0.005726895791834011,1.0,1.0,,,
1895,187903,1895,0.04058539187075509,0.0,0.9940119760479041,,,
1896,188024,1896,0.011323112413861997,1.0,1.0,,,
1897,188121,1897,0.09108757027064945,0.0,0.9714285714285714,3.7968187405071343,0.0,0.43661971830985913
1898,188202,1898,0.01242910179357539,1.0,1.0,,,
1899,188355,1899,0.015207473404591896,1.0,1.0,,,
1900,188444,1900,0.024347555671524808,1.0,1.0,,,
1901,188565,1901,0.02212268563427275,0.0,0.9908256880733946,,,
1902,188638,1902,0.011794616895721378,1.0,1.0,,,
1903,188759,1903,0.012883150185956802,1.0,1.0,,,
1904,188840,1904,0.011115957415541486,1.0,1.0,,,
1905,188913,1905,0.0068534337407638035,1.0,1.0,3.154311672658473,0.0,0.3469387755102041
1906,189042,1906,0.009899562021509958,1.0,1.0,,,
1907,189107,1907,0.009984659876144376,1.0,1.0,,,
1908,189172,1908,0.15590623326065597,0.0,0.975,,,
1909,189269,1909,0.020541072740766234,0.0,0.9878048780487805,,,
1910,189350,1910,0.01274986966016484,1.0,1.0,,,
1911,189535,1911,0.08294494433745196,0.0,0.9761904761904762,,,
1912,189648,1912,0.07560007915656049,0.0,0.9797979797979798,,,
1913,189705,1913,0.11035090585669302,0.0,0.9736842105263158,2.5699031763634297,0.0,0.576271186440678
1914,189794,1914,0.005469733672647672,1.0,1.0,,,
1915,190011,1915,0.023793392221735026,0.0,0.9901960784313726,,,
1916,190036,1916,0.002829688933121209,1.0,1.0,,,
1917,190069,1917,0.0053625804233242745,1.0,1.0,,,
1918,190110,1918,0.003135285256340936,1.0,1.0,,,
1919,190287,1919,0.027548995668240494,1.0,1.0,,,
1920,190384,1920,0.01718857494205253,1.0,1.0,,,
1921,190441,1921,0.006761586622329543,1.0,1.0,2.4314188974980824,0.0,0.5230769230769231
1922,190658,1922,0.037119502317677286,0.0,0.9853658536585366,,,
1923,190755,1923,0.01051823677370112,1.0,1.0,,,
1924,190804,1924,0.004215582445706899,1.0,1.0,,,
1925,190885,1925,0.006042566567147695,1.0,1.0,,,
1926,190958,1926,0.006073484184248217,1.0,1.0,,,
1927,191015,1927,0.010088150490210453,1.0,1.0,,,
1928,191088,1928,0.006036345522078568,1.0,1.0,,,
1929,191201,1929,0.058512155974932346,0.0,0.9891304347826086,2.348370203820144,0.0,0.28
1930,191274,1930,0.011423720987634793,1.0,1.0,,,
1931,191387,1931,0.025670727679689677,0.0,0.9893617021276596,,,
1932,191508,1932,0.018700603560800118,1.0,1.0,,,
1933,191637,1933,0.013172814540758075,1.0,1.0,,,
1934,191822,1934,0.05054973400744651,0.0,0.9875,,,
1935,191895,1935,0.008067554435850255,1.0,1.0,,,
1936,191976,1936,0.005750835156134081,1.0,1.0,,,
1937,192089,1937,0.05867234344294095,0.0,0.9797979797979798,2.6615933380795926,0.0,0.6086956521739131
